Codigo_Cliente,Tipo_De_Persona,Segmento,Edad,Zona,Sexo,Limite_TC
148280.0,N,Mi_Negocio,41.0,Metropolitana,M,60000.0
148281.0,N,Clasico,27.0,Norte,M,15000.0
148284.0,N,Prestige,39.0,Metropolitana,M,75000.0
148294.0,N,Emergente,67.0,Metropolitana,M,37500.0
148302.0,N,Emergente,42.0,Norte,M,420000.0
148309.0,N,Preferencial,39.0,Metropolitana,M,25000.0
148310.0,N,Emergente,35.0,Norte,F,20000.0
148322.0,N,Emergente,55.0,Metropolitana,F,126000.0
148330.0,N,Emergente,43.0,Metropolitana,M,40000.0
148332.0,N,Emergente,37.0,Norte,F,50000.0
148337.0,N,Emergente,37.0,Norte,M,35000.0
148339.0,N,Emergente,62.0,Metropolitana,F,33000.0
148340.0,N,Mi_Negocio,38.0,Metropolitana,M,200000.0
148362.0,N,Emergente,43.0,Metropolitana,F,25000.0
148373.0,N,Clasico,64.0,Norte,F,60000.0
148381.0,N,Emergente,30.0,Metropolitana,F,22000.0
148403.0,N,Preferencial,49.0,Metropolitana,F,65000.0
148406.0,N,Clasico,29.0,Metropolitana,M,37000.0
148411.0,N,Clasico,40.0,Norte,M,20000.0
148420.0,N,Emergente,28.0,Norte,F,57000.0
148435.0,N,Preferencial,35.0,Norte,M,100065.0
148456.0,N,Mi_Negocio,55.0,Metropolitana,M,250000.0
148465.0,N,Preferencial,43.0,Metropolitana,M,400000.0
148467.0,N,Emergente,42.0,Metropolitana,M,22500.0
148469.0,N,Emergente,47.0,Metropolitana,M,40000.0
148475.0,N,Preferencial,56.0,Norte,M,42835.0
148476.0,N,Clasico,60.0,Metropolitana,M,25000.0
148478.0,N,Preferencial,55.0,Metropolitana,M,50000.0
148485.0,N,Preferencial,62.0,Metropolitana,F,40000.0
148508.0,N,Emergente,59.0,Metropolitana,M,243000.0
148527.0,N,Emergente,41.0,Metropolitana,F,37000.0
148557.0,N,Emergente,35.0,Norte,M,86000.0
148559.0,N,Clasico,26.0,Norte,F,25000.0
148565.0,N,Clasico,33.0,Metropolitana,F,20000.0
148571.0,N,Prestige,30.0,Metropolitana,F,400000.0
148574.0,N,Emergente,33.0,Metropolitana,F,92500.0
148578.0,N,Emergente,58.0,Metropolitana,F,10000.0
148604.0,N,Emergente,40.0,Metropolitana,M,75000.0
148607.0,N,Emergente,53.0,Metropolitana,M,51000.0
148620.0,N,Clasico,66.0,Norte,F,32000.0
148623.0,N,Mi_Negocio,55.0,Norte,F,150000.0
148624.0,N,Emergente,44.0,Norte,F,55000.0
148629.0,N,Clasico,37.0,Metropolitana,F,25000.0
148633.0,N,Clasico,61.0,Metropolitana,M,95000.0
148640.0,N,Clasico,41.0,Norte,F,20000.0
148667.0,N,Preferencial,55.0,Metropolitana,M,150000.0
148668.0,N,Emergente,45.0,Norte,M,12000.0
148673.0,N,Clasico,33.0,Norte,M,25000.0
148675.0,N,Prestige,62.0,Norte,F,140000.0
148676.0,N,Emergente,44.0,Norte,F,173000.0
148690.0,N,Emergente,56.0,Metropolitana,F,237500.0
148697.0,N,Emergente,57.0,Metropolitana,M,15000.0
148699.0,N,Clasico,30.0,Norte,F,20000.0
148708.0,N,Emergente,46.0,Norte,F,224000.0
148721.0,N,Emergente,56.0,Metropolitana,F,66340.0
148747.0,N,Clasico,36.0,Norte,M,20000.0
148753.0,N,Clasico,38.0,Metropolitana,F,25000.0
148756.0,N,Clasico,34.0,Norte,M,15000.0
148769.0,N,Clasico,50.0,Metropolitana,M,35000.0
148775.0,N,Emergente,32.0,Norte,F,64000.0
148790.0,N,Preferencial,65.0,Metropolitana,M,15000.0
148809.0,N,Emergente,33.0,Norte,M,20000.0
148831.0,N,Mi_Negocio,46.0,Metropolitana,M,300000.0
148853.0,N,Emergente,30.0,Metropolitana,M,20000.0
148869.0,N,Clasico,28.0,Norte,F,63000.0
148870.0,N,Mi_Negocio,34.0,Norte,M,300000.0
148871.0,N,Mi_Negocio,35.0,Norte,M,210000.0
148880.0,N,Clasico,33.0,Metropolitana,F,37500.0
148896.0,N,Clasico,46.0,Norte,M,22500.0
148898.0,N,Prestige,59.0,Metropolitana,M,400000.0
148908.0,N,Emergente,34.0,Metropolitana,F,73000.0
148937.0,N,Preferencial,48.0,Norte,F,80000.0
148999.0,N,Clasico,54.0,Norte,F,292000.0
149005.0,N,Mi_Negocio,48.0,Norte,M,300000.0
149024.0,N,Clasico,52.0,Norte,F,32000.0
149045.0,N,Clasico,33.0,Metropolitana,M,40000.0
149048.0,N,Preferencial,61.0,Metropolitana,M,585000.0
149055.0,N,Preferencial,35.0,Metropolitana,M,400000.0
149058.0,N,Clasico,45.0,Norte,M,42000.0
149064.0,N,Preferencial,44.0,Norte,M,37000.0
149065.0,N,Preferencial,54.0,Metropolitana,F,300000.0
149075.0,N,Clasico,29.0,Norte,M,25000.0
149079.0,N,Emergente,31.0,Metropolitana,M,72000.0
149080.0,N,Preferencial,36.0,Metropolitana,M,20000.0
149097.0,N,Clasico,45.0,Metropolitana,M,25000.0
149102.0,N,Preferencial,30.0,Metropolitana,M,500000.0
149140.0,N,Clasico,29.0,Metropolitana,F,83000.0
149142.0,N,Preferencial,63.0,Metropolitana,F,300000.0
149155.0,N,Mi_Negocio,43.0,Metropolitana,F,25000.0
149188.0,N,Preferencial,38.0,Norte,M,32000.0
149198.0,N,Preferencial,75.0,Norte,F,300000.0
149199.0,N,Preferencial,46.0,Metropolitana,M,105000.0
149217.0,N,Emergente,35.0,Norte,M,92500.0
149225.0,N,Emergente,53.0,Metropolitana,M,238000.0
149227.0,N,Preferencial,45.0,Metropolitana,M,30000.0
149237.0,N,Preferencial,64.0,Metropolitana,M,200000.0
149242.0,N,Emergente,39.0,Metropolitana,F,25000.0
149263.0,N,Preferencial,42.0,Metropolitana,F,145000.0
149273.0,N,Preferencial,62.0,Metropolitana,M,40000.0
149278.0,N,Mi_Negocio,66.0,Metropolitana,F,40000.0
149283.0,N,Emergente,27.0,Norte,F,77000.0
149299.0,N,Mi_Negocio,32.0,Metropolitana,M,200000.0
149306.0,N,Clasico,32.0,Norte,M,43000.0
149307.0,N,Preferencial,59.0,Norte,M,144000.0
149339.0,N,Emergente,44.0,Metropolitana,M,114000.0
149342.0,N,Preferencial,59.0,Norte,M,300000.0
149346.0,N,Prestige,54.0,Metropolitana,F,55000.0
149349.0,N,Emergente,40.0,Metropolitana,F,90000.0
149364.0,N,Emergente,39.0,Metropolitana,M,20000.0
149371.0,N,Prestige,42.0,Metropolitana,M,50000.0
149373.0,N,Prestige,42.0,Metropolitana,M,500000.0
149381.0,N,Emergente,36.0,Metropolitana,M,59000.0
149407.0,N,Clasico,48.0,Metropolitana,M,15000.0
149431.0,N,Clasico,67.0,Norte,M,82000.0
149434.0,N,Emergente,33.0,Norte,F,20000.0
149456.0,N,Prestige,32.0,Metropolitana,F,105000.0
149459.0,N,Emergente,43.0,Norte,F,45000.0
149461.0,N,Emergente,33.0,Norte,F,24000.0
149463.0,N,Clasico,33.0,Norte,M,30000.0
149469.0,N,Preferencial,47.0,Metropolitana,F,105000.0
149480.0,N,Clasico,49.0,Metropolitana,M,37000.0
149485.0,N,Emergente,30.0,Metropolitana,F,90000.0
149488.0,N,Preferencial,43.0,Metropolitana,M,75000.0
149500.0,N,Clasico,32.0,Metropolitana,M,94500.0
149501.0,N,Clasico,28.0,Metropolitana,F,50000.0
149504.0,N,Emergente,40.0,Metropolitana,F,60000.0
149507.0,N,Emergente,75.0,Norte,F,93262.0
149528.0,N,Preferencial,41.0,Metropolitana,F,53000.0
149531.0,N,Clasico,52.0,Metropolitana,M,30000.0
149548.0,N,Emergente,30.0,Metropolitana,F,53000.0
149552.0,N,Clasico,26.0,Metropolitana,F,25000.0
149574.0,N,Preferencial,68.0,Metropolitana,M,37000.0
149578.0,N,Preferencial,45.0,Metropolitana,M,50000.0
149592.0,N,Emergente,37.0,Metropolitana,M,75000.0
149599.0,N,Emergente,63.0,Metropolitana,F,60000.0
149603.0,N,Clasico,38.0,Norte,F,40000.0
149626.0,N,Emergente,42.0,Norte,M,150000.0
149647.0,N,Preferencial,66.0,Metropolitana,M,229602.0
149649.0,N,Emergente,60.0,Metropolitana,M,70000.0
149650.0,N,Preferencial,41.0,Metropolitana,F,24000.0
149651.0,N,Emergente,29.0,Metropolitana,F,18000.0
149668.0,N,Clasico,32.0,Metropolitana,M,50000.0
149706.0,N,Clasico,51.0,Norte,F,19000.0
149710.0,N,Emergente,57.0,Metropolitana,M,20000.0
149716.0,N,Emergente,37.0,Metropolitana,M,30000.0
149717.0,N,Clasico,33.0,Norte,F,90000.0
149722.0,N,Clasico,33.0,Metropolitana,F,40000.0
149749.0,N,Emergente,54.0,Norte,F,90000.0
149809.0,N,Preferencial,48.0,Metropolitana,M,15000.0
149812.0,N,Emergente,39.0,Metropolitana,M,22000.0
149819.0,N,Emergente,28.0,Metropolitana,F,28000.0
149839.0,N,Preferencial,38.0,Metropolitana,M,7000.0
149850.0,N,Emergente,35.0,Norte,F,40000.0
149857.0,N,Clasico,68.0,Metropolitana,M,21000.0
149858.0,N,Emergente,70.0,Metropolitana,F,115000.0
149870.0,N,Prestige,60.0,Metropolitana,M,480000.0
149877.0,N,Emergente,47.0,Metropolitana,F,15000.0
149885.0,N,Emergente,47.0,Metropolitana,F,97000.0
149891.0,N,Clasico,55.0,Metropolitana,F,78000.0
149919.0,N,Preferencial,41.0,Norte,F,50000.0
149927.0,N,Preferencial,42.0,Metropolitana,F,75000.0
149934.0,N,Emergente,47.0,Norte,F,50000.0
149938.0,N,Preferencial,34.0,Metropolitana,M,400000.0
149942.0,N,Emergente,34.0,Norte,F,50000.0
149948.0,N,Prestige,47.0,Metropolitana,F,50670.0
149977.0,N,Emergente,48.0,Norte,M,42000.0
150017.0,N,Clasico,40.0,Norte,F,15000.0
150020.0,N,Clasico,33.0,Norte,M,22000.0
150021.0,N,Emergente,28.0,Norte,M,39000.0
150077.0,N,Clasico,30.0,Norte,M,150000.0
150081.0,N,Clasico,40.0,Norte,F,150000.0
150085.0,N,Clasico,34.0,Norte,M,22500.0
150107.0,N,Clasico,37.0,Norte,F,5000.0
150117.0,N,Preferencial,52.0,Metropolitana,F,30000.0
150119.0,N,Emergente,56.0,Norte,M,25000.0
150121.0,N,Clasico,31.0,Metropolitana,F,27000.0
150147.0,N,Preferencial,28.0,Norte,M,105000.0
150160.0,N,Preferencial,50.0,Metropolitana,M,45000.0
150161.0,N,Clasico,37.0,Norte,M,15000.0
150164.0,N,Prestige,42.0,Metropolitana,F,400000.0
150171.0,N,Preferencial,52.0,Metropolitana,M,709000.0
150172.0,N,Emergente,42.0,Metropolitana,M,25000.0
150181.0,N,Emergente,40.0,Metropolitana,M,275000.0
150191.0,N,Clasico,33.0,Metropolitana,M,20000.0
150210.0,N,Emergente,47.0,Metropolitana,M,15000.0
150214.0,N,Emergente,45.0,Metropolitana,M,25000.0
150226.0,N,Clasico,32.0,Norte,F,29000.0
150231.0,N,Clasico,46.0,Norte,F,20000.0
150234.0,N,Emergente,42.0,Norte,F,70000.0
150241.0,N,Preferencial,47.0,Metropolitana,M,400000.0
150250.0,N,Preferencial,30.0,Metropolitana,F,210000.0
150261.0,N,Emergente,43.0,Metropolitana,M,15000.0
150268.0,N,Emergente,52.0,Metropolitana,M,150000.0
150281.0,N,Clasico,31.0,Metropolitana,M,24000.0
150299.0,N,Preferencial,57.0,Metropolitana,F,150000.0
150318.0,N,Emergente,36.0,Norte,M,40000.0
150322.0,N,Clasico,28.0,Norte,M,52000.0
150331.0,N,Clasico,44.0,Norte,M,61000.0
150333.0,N,Clasico,34.0,Norte,F,37500.0
150358.0,N,Clasico,50.0,Metropolitana,F,10000.0
150370.0,N,Clasico,35.0,Metropolitana,F,35000.0
150374.0,N,Emergente,51.0,Norte,F,350000.0
150395.0,N,Emergente,27.0,Norte,F,9000.0
150398.0,N,Emergente,37.0,Metropolitana,M,50000.0
150399.0,N,Clasico,28.0,Metropolitana,M,15000.0
150403.0,N,Mi_Negocio,63.0,Metropolitana,M,216000.0
150448.0,N,Emergente,50.0,Metropolitana,M,5000.0
150451.0,N,Emergente,29.0,Metropolitana,F,30000.0
150452.0,N,Clasico,27.0,Metropolitana,F,55000.0
150458.0,N,Clasico,41.0,Metropolitana,M,11000.0
150462.0,N,Clasico,31.0,Norte,F,30000.0
150468.0,N,Clasico,45.0,Metropolitana,F,24000.0
150474.0,N,Clasico,24.0,Metropolitana,F,32000.0
150478.0,N,Emergente,50.0,Metropolitana,M,53000.0
150484.0,N,Emergente,45.0,Metropolitana,F,12000.0
150494.0,N,Emergente,48.0,Metropolitana,M,150000.0
150496.0,N,Clasico,34.0,Metropolitana,F,21000.0
150507.0,N,Clasico,43.0,Norte,F,50000.0
150513.0,N,Mi_Negocio,51.0,Norte,F,50000.0
150535.0,N,Emergente,27.0,Norte,M,75000.0
150537.0,N,Clasico,28.0,Norte,M,33000.0
150555.0,N,Emergente,53.0,Metropolitana,F,5000.0
150591.0,N,Clasico,36.0,Metropolitana,M,25920.0
150592.0,N,Preferencial,54.0,Metropolitana,F,100000.0
150593.0,N,Emergente,54.0,Norte,M,207500.0
150597.0,N,Emergente,45.0,Metropolitana,F,30000.0
150615.0,N,Clasico,60.0,Metropolitana,M,42000.0
150626.0,N,Clasico,35.0,Norte,F,50000.0
150633.0,N,Clasico,35.0,Norte,M,70000.0
150637.0,N,Emergente,57.0,Metropolitana,M,140000.0
150641.0,N,Clasico,46.0,Metropolitana,M,38000.0
150642.0,N,Prestige,52.0,Norte,M,350000.0
150651.0,N,Clasico,32.0,Norte,M,15000.0
150659.0,N,Clasico,27.0,Norte,M,24000.0
150669.0,N,Emergente,42.0,Metropolitana,M,20000.0
150676.0,N,Mi_Negocio,51.0,Metropolitana,M,300000.0
150678.0,N,Emergente,26.0,Norte,M,52500.0
150680.0,N,Mi_Negocio,27.0,Metropolitana,M,100000.0
150685.0,N,Preferencial,41.0,Metropolitana,M,162000.0
150687.0,N,Clasico,45.0,Norte,F,25000.0
150692.0,N,Preferencial,44.0,Metropolitana,M,24000.0
150696.0,N,Emergente,37.0,Metropolitana,F,321000.0
150707.0,N,Emergente,48.0,Metropolitana,M,40000.0
150710.0,N,Prestige,54.0,Metropolitana,M,360000.0
150711.0,N,Clasico,46.0,Metropolitana,F,20000.0
150720.0,N,Clasico,28.0,Metropolitana,F,20000.0
150724.0,N,Preferencial,44.0,Norte,F,108000.0
150742.0,N,Clasico,29.0,Norte,F,8000.0
150750.0,N,Preferencial,42.0,Norte,F,50000.0
150767.0,N,Clasico,40.0,Norte,M,40000.0
150768.0,N,Clasico,35.0,Norte,F,25000.0
150782.0,N,Emergente,63.0,Metropolitana,F,20000.0
150830.0,N,Emergente,67.0,Metropolitana,F,20000.0
150850.0,N,Emergente,75.0,Norte,F,150000.0
150855.0,N,Emergente,53.0,Metropolitana,F,10000.0
150859.0,N,Prestige,44.0,Metropolitana,M,400000.0
150872.0,N,Prestige,53.0,Norte,M,157000.0
150875.0,N,Emergente,39.0,Norte,M,67000.0
150877.0,N,Clasico,43.0,Norte,M,25000.0
150898.0,N,Clasico,29.0,Norte,F,15000.0
150901.0,N,Emergente,39.0,Metropolitana,M,342000.0
150903.0,N,Preferencial,41.0,Metropolitana,M,105000.0
150906.0,N,Preferencial,53.0,Metropolitana,M,220000.0
150907.0,N,Preferencial,44.0,Metropolitana,M,91000.0
150912.0,N,Emergente,36.0,Metropolitana,M,70000.0
150917.0,N,Emergente,72.0,Metropolitana,M,102000.0
150944.0,N,Preferencial,33.0,Metropolitana,M,400000.0
150953.0,N,Preferencial,40.0,Metropolitana,M,167500.0
150957.0,N,Preferencial,59.0,Metropolitana,F,210000.0
150959.0,N,Clasico,41.0,Metropolitana,F,150000.0
150978.0,N,Clasico,26.0,Metropolitana,M,6000.0
150984.0,N,Clasico,42.0,Norte,F,20000.0
150985.0,N,Emergente,55.0,Metropolitana,F,30000.0
150986.0,N,Emergente,63.0,Metropolitana,F,6000.0
150988.0,N,Clasico,41.0,Norte,M,20000.0
150992.0,N,Clasico,34.0,Norte,M,18000.0
150996.0,N,Preferencial,65.0,Metropolitana,M,99175.0
151012.0,N,Clasico,35.0,Norte,F,53000.0
151017.0,N,Clasico,44.0,Metropolitana,F,75000.0
151022.0,N,Preferencial,43.0,Metropolitana,M,150000.0
151033.0,N,Clasico,48.0,Norte,M,158000.0
151037.0,N,Preferencial,36.0,Metropolitana,M,50000.0
151043.0,N,Emergente,35.0,Metropolitana,M,60000.0
151059.0,N,Emergente,35.0,Norte,F,98000.0
151092.0,N,Emergente,39.0,Metropolitana,F,400000.0
151094.0,N,Preferencial,43.0,Norte,M,500000.0
151098.0,N,Prestige,45.0,Metropolitana,M,120000.0
151106.0,N,Preferencial,57.0,Metropolitana,M,375000.0
151117.0,N,Preferencial,31.0,Norte,F,74000.0
151121.0,N,Prestige,57.0,Metropolitana,F,100000.0
151124.0,N,Emergente,40.0,Norte,M,18000.0
151139.0,N,Emergente,49.0,Norte,M,20000.0
151146.0,N,Prestige,42.0,Metropolitana,M,350000.0
151153.0,N,Preferencial,35.0,Metropolitana,F,189000.0
151174.0,N,Emergente,32.0,Norte,F,32000.0
151199.0,N,Emergente,31.0,Norte,F,21000.0
151209.0,N,Emergente,32.0,Norte,M,180000.0
151214.0,N,Mi_Negocio,55.0,Metropolitana,M,582660.0
151227.0,N,Emergente,38.0,Metropolitana,F,28000.0
151244.0,N,Emergente,46.0,Metropolitana,F,80000.0
151247.0,N,Preferencial,53.0,Metropolitana,M,45000.0
151258.0,N,Emergente,28.0,Metropolitana,M,37000.0
151268.0,N,Emergente,30.0,Metropolitana,M,40000.0
151290.0,N,Emergente,55.0,Metropolitana,F,23000.0
151295.0,N,Clasico,43.0,Metropolitana,F,45000.0
151296.0,N,Emergente,66.0,Norte,M,25000.0
151297.0,N,Emergente,43.0,Metropolitana,F,15000.0
151311.0,N,Preferencial,37.0,Metropolitana,F,25000.0
151335.0,N,Clasico,46.0,Metropolitana,F,8000.0
151344.0,N,Preferencial,41.0,Norte,M,37000.0
151346.0,N,Clasico,29.0,Metropolitana,F,42000.0
151347.0,N,Emergente,61.0,Metropolitana,M,75000.0
151349.0,N,Mi_Negocio,44.0,Norte,M,8000.0
151364.0,N,Emergente,37.0,Metropolitana,F,70000.0
151369.0,N,Preferencial,31.0,Metropolitana,M,60000.0
151384.0,N,Emergente,41.0,Norte,F,50000.0
151387.0,N,Mi_Negocio,56.0,Metropolitana,M,120000.0
151393.0,N,Preferencial,42.0,Metropolitana,F,240000.0
151402.0,N,Emergente,58.0,Norte,F,300000.0
151410.0,N,Clasico,40.0,Norte,F,50000.0
151441.0,N,Emergente,33.0,Metropolitana,F,32000.0
151457.0,N,Emergente,40.0,Norte,M,150000.0
151463.0,N,Emergente,29.0,Metropolitana,M,45000.0
151468.0,N,Emergente,31.0,Metropolitana,M,100000.0
151471.0,N,Emergente,32.0,Metropolitana,F,84000.0
151472.0,N,Mi_Negocio,44.0,Norte,M,200000.0
151479.0,N,Preferencial,46.0,Metropolitana,F,300000.0
151490.0,N,Preferencial,55.0,Norte,F,80000.0
151493.0,N,Clasico,30.0,Metropolitana,M,12000.0
151494.0,N,Preferencial,38.0,Metropolitana,F,53000.0
151517.0,N,Clasico,37.0,Metropolitana,M,8000.0
151522.0,N,Clasico,47.0,Norte,F,13000.0
151551.0,N,Emergente,54.0,Norte,M,10000.0
151577.0,N,Clasico,39.0,Metropolitana,F,16000.0
151592.0,N,Emergente,43.0,Norte,F,40000.0
151599.0,N,Preferencial,46.0,Metropolitana,M,250000.0
151603.0,N,Emergente,34.0,Norte,M,48000.0
151617.0,N,Preferencial,62.0,Norte,M,400000.0
151624.0,N,Mi_Negocio,43.0,Metropolitana,M,600000.0
151635.0,N,Emergente,40.0,Metropolitana,F,105000.0
151641.0,N,Emergente,48.0,Metropolitana,F,40000.0
151657.0,N,Clasico,52.0,Metropolitana,F,29000.0
151667.0,N,Emergente,58.0,Norte,M,63000.0
151685.0,N,Clasico,38.0,Metropolitana,M,20000.0
151697.0,N,Clasico,31.0,Metropolitana,F,33000.0
151700.0,N,Clasico,50.0,Norte,M,20000.0
151703.0,N,Emergente,36.0,Norte,M,128000.0
151719.0,N,Clasico,74.0,Norte,M,30000.0
151724.0,N,Preferencial,68.0,Metropolitana,M,150000.0
151744.0,N,Clasico,70.0,Norte,F,30000.0
151748.0,N,Emergente,48.0,Metropolitana,F,20000.0
151767.0,N,Clasico,66.0,Metropolitana,F,15000.0
151771.0,N,Emergente,60.0,Norte,M,20000.0
151774.0,N,Emergente,34.0,Metropolitana,M,30000.0
151784.0,N,Clasico,27.0,Norte,M,20000.0
151805.0,N,Preferencial,49.0,Norte,M,200000.0
151811.0,N,Clasico,33.0,Metropolitana,M,20000.0
151833.0,N,Emergente,67.0,Metropolitana,F,28000.0
151834.0,N,Clasico,32.0,Metropolitana,F,18000.0
151853.0,N,Mi_Negocio,51.0,Metropolitana,M,20000.0
151883.0,N,Emergente,48.0,Norte,F,48000.0
151887.0,N,Emergente,39.0,Metropolitana,F,25000.0
151890.0,N,Preferencial,52.0,Metropolitana,M,30000.0
151900.0,N,Emergente,49.0,Metropolitana,M,10000.0
151948.0,N,Prestige,46.0,Metropolitana,M,400000.0
151954.0,N,Clasico,31.0,Norte,M,9600.0
151956.0,N,Clasico,45.0,Norte,F,30000.0
151966.0,N,Emergente,60.0,Metropolitana,F,105000.0
151971.0,N,Mi_Negocio,37.0,Metropolitana,M,50000.0
151972.0,N,Emergente,63.0,Metropolitana,M,10000.0
151974.0,N,Emergente,37.0,Metropolitana,F,26000.0
151975.0,N,Preferencial,53.0,Norte,M,250000.0
151993.0,N,Emergente,68.0,Norte,F,150000.0
152000.0,N,Clasico,30.0,Metropolitana,M,7000.0
152006.0,N,Preferencial,30.0,Norte,F,131000.0
152007.0,N,Clasico,42.0,Norte,F,15000.0
152020.0,N,Clasico,38.0,Norte,F,5000.0
152034.0,N,Emergente,51.0,Metropolitana,M,50000.0
152056.0,N,Prestige,43.0,Metropolitana,M,30000.0
152061.0,N,Clasico,26.0,Norte,M,30000.0
152072.0,N,Emergente,32.0,Norte,F,25000.0
152079.0,N,Emergente,38.0,Norte,F,181000.0
152097.0,N,Mi_Negocio,40.0,Metropolitana,M,36000.0
152111.0,N,Emergente,25.0,Norte,F,25000.0
152112.0,N,Clasico,36.0,Metropolitana,M,53000.0
152113.0,N,Preferencial,46.0,Metropolitana,M,40000.0
152127.0,N,Emergente,71.0,Metropolitana,M,60000.0
152134.0,N,Emergente,55.0,Norte,F,20000.0
152139.0,N,Clasico,39.0,Norte,M,27000.0
152143.0,N,Clasico,28.0,Norte,M,39000.0
152151.0,N,Preferencial,43.0,Metropolitana,M,250000.0
152152.0,N,Emergente,29.0,Norte,F,57000.0
152156.0,N,Clasico,39.0,Norte,F,15000.0
152171.0,N,Emergente,53.0,Norte,F,12000.0
152177.0,N,Emergente,59.0,Norte,F,58000.0
152190.0,N,Emergente,60.0,Metropolitana,F,80000.0
152194.0,N,Prestige,43.0,Metropolitana,M,300000.0
152203.0,N,Clasico,58.0,Norte,M,25000.0
152206.0,N,Emergente,43.0,Norte,F,22500.0
152211.0,N,Emergente,41.0,Metropolitana,F,20000.0
152224.0,N,Preferencial,55.0,Norte,M,8400.0
152234.0,N,Emergente,42.0,Metropolitana,M,50000.0
152243.0,N,Clasico,33.0,Metropolitana,F,13000.0
152259.0,N,Clasico,36.0,Norte,F,30000.0
152261.0,N,Clasico,26.0,Norte,F,30000.0
152262.0,N,Prestige,48.0,Metropolitana,M,431100.0
152265.0,N,Emergente,26.0,Norte,M,15000.0
152266.0,N,Emergente,35.0,Metropolitana,F,40000.0
152269.0,N,Emergente,47.0,Metropolitana,M,63000.0
152271.0,N,Clasico,38.0,Norte,F,44000.0
152273.0,N,Clasico,56.0,Metropolitana,M,15000.0
152276.0,N,Clasico,30.0,Norte,F,32000.0
152281.0,N,Clasico,54.0,Metropolitana,F,25000.0
152285.0,N,Emergente,35.0,Metropolitana,F,65000.0
152291.0,N,Preferencial,36.0,Metropolitana,M,57000.0
152304.0,N,Mi_Negocio,36.0,Norte,M,160000.0
152326.0,N,Emergente,30.0,Metropolitana,F,100000.0
152330.0,N,Emergente,33.0,Norte,F,79000.0
152340.0,N,Emergente,41.0,Norte,F,62500.0
152344.0,N,Emergente,35.0,Norte,F,63000.0
152349.0,N,Clasico,65.0,Norte,F,150000.0
152352.0,N,Emergente,51.0,Norte,F,25000.0
152361.0,N,Emergente,43.0,Norte,F,20000.0
152370.0,N,Prestige,34.0,Norte,M,196000.0
152372.0,N,Clasico,31.0,Metropolitana,F,15000.0
152374.0,N,Clasico,52.0,Norte,F,8000.0
152378.0,N,Preferencial,82.0,Metropolitana,M,120000.0
152380.0,N,Preferencial,44.0,Metropolitana,M,400000.0
152381.0,N,Clasico,61.0,Norte,F,42000.0
152387.0,N,Clasico,25.0,Norte,M,30000.0
152394.0,N,Emergente,49.0,Norte,M,37500.0
152400.0,N,Clasico,33.0,Metropolitana,M,27000.0
152401.0,N,Clasico,43.0,Norte,M,12000.0
152402.0,N,Emergente,63.0,Norte,M,47087.0
152404.0,N,Preferencial,63.0,Metropolitana,M,30000.0
152420.0,N,Preferencial,37.0,Norte,F,60000.0
152422.0,N,Emergente,39.0,Norte,M,60000.0
152435.0,N,Preferencial,42.0,Norte,F,90000.0
152440.0,N,Preferencial,36.0,Metropolitana,M,420000.0
152457.0,N,Mi_Negocio,39.0,Norte,M,45000.0
152463.0,N,Clasico,44.0,Norte,F,12000.0
152467.0,N,Preferencial,40.0,Norte,M,497000.0
152500.0,N,Preferencial,34.0,Norte,F,24000.0
152528.0,N,Emergente,52.0,Metropolitana,F,40000.0
152530.0,N,Emergente,37.0,Norte,M,24000.0
152541.0,N,Emergente,43.0,Norte,M,32000.0
152543.0,N,Emergente,44.0,Norte,F,200000.0
152544.0,N,Preferencial,31.0,Metropolitana,M,210000.0
152550.0,N,Mi_Negocio,47.0,Norte,M,105000.0
152551.0,N,Emergente,41.0,Metropolitana,M,20000.0
152573.0,N,Clasico,44.0,Norte,M,26000.0
152583.0,N,Clasico,34.0,Metropolitana,M,40000.0
152589.0,N,Clasico,49.0,Metropolitana,F,69000.0
152600.0,N,Clasico,32.0,Metropolitana,M,25000.0
152603.0,N,Clasico,40.0,Metropolitana,F,25000.0
152629.0,N,Clasico,45.0,Norte,F,42000.0
152632.0,N,Preferencial,45.0,Metropolitana,F,60000.0
152637.0,N,Clasico,26.0,Norte,F,20000.0
152661.0,N,Prestige,62.0,Metropolitana,F,114408.0
152663.0,N,Clasico,51.0,Norte,M,27000.0
152672.0,N,Clasico,37.0,Norte,F,45000.0
152685.0,N,Emergente,55.0,Metropolitana,F,70000.0
152693.0,N,Mi_Negocio,32.0,Metropolitana,M,200000.0
152754.0,N,Emergente,37.0,Norte,M,108000.0
152770.0,N,Clasico,40.0,Metropolitana,M,54000.0
152793.0,N,Preferencial,50.0,Metropolitana,M,204000.0
152794.0,N,Emergente,41.0,Norte,M,30000.0
152811.0,N,Clasico,33.0,Metropolitana,F,147000.0
152820.0,N,Mi_Negocio,39.0,Norte,M,80000.0
152823.0,N,Clasico,42.0,Norte,F,27000.0
152831.0,N,Preferencial,44.0,Metropolitana,M,150000.0
152832.0,N,Clasico,20.0,Metropolitana,F,18000.0
152833.0,N,Preferencial,45.0,Metropolitana,M,191000.0
152840.0,N,Mi_Negocio,50.0,Norte,M,150000.0
152856.0,N,Clasico,30.0,Metropolitana,F,40000.0
152862.0,N,Clasico,44.0,Metropolitana,M,7000.0
152887.0,N,Clasico,56.0,Metropolitana,M,5000.0
152910.0,N,Clasico,62.0,Norte,M,15000.0
